analysis             sr                         o          b          db              s          ds             s95obs    s95exp    robscons          rexpcons          
atlas_2101_01629     4J_disc_hx                 11.0       7.1        2.3             0.0        9653.55        11.8      8.6       0                 0                 
atlas_2101_01629     4J_disc_lx                 10.0       9.5        1.7             0.0        9653.55        8.6       8.3       0                 0                 
atlas_2101_01629     4J_hx_btag_1000            121.0      127.0      27.0            0.0        9653.55        44.0      47.0      0                 0                 
atlas_2101_01629     4J_hx_btag_1600            26.0       25.0       5.0             0.0        9653.55        15.0      14.0      0                 0                 
atlas_2101_01629     4J_hx_btag_2200            8.0        7.7        2.1             0.0        9653.55        8.1       7.9       0                 0                 
atlas_2101_01629     4J_hx_bveto_1000           104.0      92.0       32.0            0.0        9653.55        61.0      56.0      0                 0                 
atlas_2101_01629     4J_hx_bveto_1600           32.0       18.0       4.0             0.0        9653.55        26.0      14.0      0                 0                 
atlas_2101_01629     4J_hx_bveto_2200           11.0       7.1        2.3             0.0        9653.55        11.9      8.9       0                 0                 
atlas_2101_01629     4J_lx_btag_1000            695.0      701.0      90.0            0.0        9653.55        158.0     160.0     0                 0                 
atlas_2101_01629     4J_lx_btag_1600            79.0       94.0       19.0            0.0        9653.55        26.0      33.0      0                 0                 
atlas_2101_01629     4J_lx_btag_2200            11.0       15.0       4.0             0.0        9653.55        8.0       10.0      0                 0                 
atlas_2101_01629     4J_lx_bveto_1000           393.0      383.0      27.0            0.0        9653.55        71.0      65.0      0                 0                 
atlas_2101_01629     4J_lx_bveto_1600           57.0       56.0       6.0             0.0        9653.55        20.0      19.0      0                 0                 
atlas_2101_01629     4J_lx_bveto_2200           10.0       9.5        1.7             0.0        9653.55        8.5       8.0       0                 0                 
atlas_2101_01629     6J_btag_1400               68.0       70.0       11.0            0.0        9653.55        24.0      26.0      0                 0                 
atlas_2101_01629     6J_btag_2100               7.0        13.6       3.1             0.0        9653.55        5.4       9.1       0                 0                 
atlas_2101_01629     6J_btag_2800               2.0        2.4        1.0             0.0        9653.55        4.4       5.0       0                 0                 
atlas_2101_01629     6J_btag_700                117.0      110.0      17.0            0.0        9653.55        42.0      38.0      0                 0                 
atlas_2101_01629     6J_bveto_1400              16.0       15.9       2.5             0.0        9653.55        10.6      10.2      0                 0                 
atlas_2101_01629     6J_bveto_2100              3.0        3.5        0.5             0.0        9653.55        5.0       5.3       0                 0                 
atlas_2101_01629     6J_bveto_2800              2.0        1.8        0.6             0.0        9653.55        4.4       4.3       0                 0                 
atlas_2101_01629     6J_bveto_700               19.0       25.0       8.0             0.0        9653.55        12.0      15.0      0                 0                 
atlas_2101_01629     6J_disc_gluino             2.0        1.8        0.6             0.0        9653.55        4.4       4.4       0                 0                 
atlas_2101_01629     6J_disc_squark             5.0        5.3        0.8             0.0        9653.55        6.0       6.0       0                 0                 
atlas_2103_11684     SR0-ZZloose                157.0      161.0      42.0            0.0        9653.55        66.0      68.0      0                 0                 
atlas_2103_11684     SR0-ZZtight                17.0       18.4       3.4             0.0        9653.55        10.4      11.1      0                 0                 
atlas_2106_09609     SR1                        16.0       16.3       5.2             0.0        9653.55        12.2      12.3      0                 0                 
atlas_2106_09609     SR10                       8.0        7.5        1.0             0.0        9653.55        7.4       7.0       0                 0                 
atlas_2106_09609     SR11                       20.0       16.1       1.2             0.0        9653.55        12.9      9.7       0                 0                 
atlas_2106_09609     SR12                       6.0        5.8        0.8             0.0        9653.55        6.8       6.6       0                 0                 
atlas_2106_09609     SR13                       6.0        8.2        1.5             0.0        9653.55        6.0       7.3       0                 0                 
atlas_2106_09609     SR14                       2.0        2.8        0.7             0.0        9653.55        4.3       5.1       0                 0                 
atlas_2106_09609     SR15                       7.0        3.6        1.2             0.0        9653.55        9.5       6.4       0                 0                 
atlas_2106_09609     SR16                       3.0        1.71       0.35            0.0        9653.55        5.56      4.07      0                 0                 
atlas_2106_09609     SR17                       5.0        2.0        0.7             0.0        9653.55        8.0       5.0       0                 0                 
atlas_2106_09609     SR18                       0.0        0.34       0.13            0.0        9653.55        2.95      2.93      0                 0                 
atlas_2106_09609     SR19                       1.0        0.54       0.2             0.0        9653.55        3.76      3.05      0                 0                 
atlas_2106_09609     SR2                        20.0       17.0       1.9             0.0        9653.55        13.0      10.0      0                 0                 
atlas_2106_09609     SR20                       0.0        0.5        0.4             0.0        9653.55        3.0       2.9       0                 0                 
atlas_2106_09609     SR21                       1.0        0.52       0.22            0.0        9653.55        3.73      3.09      0                 0                 
atlas_2106_09609     SR3                        8.0        7.8        1.5             0.0        9653.55        7.7       7.5       0                 0                 
atlas_2106_09609     SR4                        12.0       8.6        1.1             0.0        9653.55        10.8      7.5       0                 0                 
atlas_2106_09609     SR5                        3.0        2.7        0.8             0.0        9653.55        5.3       5.1       0                 0                 
atlas_2106_09609     SR6                        5.0        2.3        0.6             0.0        9653.55        7.8       4.9       0                 0                 
atlas_2106_09609     SR7                        3.0        2.1        1.1             0.0        9653.55        5.9       5.1       0                 0                 
atlas_2106_09609     SR8                        2.0        1.7        1.5             0.0        9653.55        5.0       4.9       0                 0                 
atlas_2106_09609     SR9                        25.0       22.7       1.9             0.0        9653.55        13.0      11.5      0                 0                 
atlas_2211_08028     SR-Gbb-2000-1800           1.0        0.6        0.5             0.0        9653.55        3.7       3.4       0                 0                 
atlas_2211_08028     SR-Gbb-2100-1600           0.0        1.8        1.3             0.0        9653.55        3.0       4.0       0                 0                 
atlas_2211_08028     SR-Gbb-2300-1000           1.0        1.2        0.6             0.0        9653.55        3.6       3.7       0                 0                 
atlas_2211_08028     SR-Gbb-2800-1400           1.0        1.4        0.6             0.0        9653.55        3.7       3.9       0                 0                 
atlas_2211_08028     SR-Gbb-B                   7.0        3.9        1.4             0.0        9653.55        9.3       6.7       0                 0                 
atlas_2211_08028     SR-Gbb-C                   32.0       33.0       9.0             0.0        9653.55        18.0      19.0      0                 0                 
atlas_2211_08028     SR-Gbb-M                   18.0       13.0       4.0             0.0        9653.55        16.0      13.0      0                 0                 
atlas_2211_08028     SR-Gtb-B                   8.0        2.8        0.9             0.0        9653.55        11.3      6.0       0                 0                 
atlas_2211_08028     SR-Gtb-C                   4.0        6.0        2.2             0.0        9653.55        5.0       7.0       0                 0                 
atlas_2211_08028     SR-Gtb-M                   1.0        1.2        0.6             0.0        9653.55        3.6       3.7       0                 0                 
atlas_2211_08028     SR-Gtt-0L-B                3.0        0.81       0.32            0.0        9653.55        6.59      3.71      0                 0                 
atlas_2211_08028     SR-Gtt-0L-C                5.0        1.7        0.8             0.0        9653.55        8.3       5.3       0                 0                 
atlas_2211_08028     SR-Gtt-0L-M1               3.0        1.3        0.6             0.0        9653.55        6.2       4.4       0                 0                 
atlas_2211_08028     SR-Gtt-0L-M2               5.0        3.0        1.3             0.0        9653.55        8.0       6.0       0                 0                 
atlas_2211_08028     SR-Gtt-1800-1              0.0        0.52       0.27            0.0        9653.55        3.01      2.91      0                 0                 
atlas_2211_08028     SR-Gtt-1900-1400           1.0        1.0        1.0             0.0        9653.55        3.9       3.7       0                 0                 
atlas_2211_08028     SR-Gtt-1L-B                1.0        0.6        0.4             0.0        9653.55        3.7       3.2       0                 0                 
atlas_2211_08028     SR-Gtt-1L-C                2.0        4.0        2.0             0.0        9653.55        4.0       5.0       0                 0                 
atlas_2211_08028     SR-Gtt-1L-M1               0.0        0.56       0.27            0.0        9653.55        3.01      2.92      0                 0                 
atlas_2211_08028     SR-Gtt-1L-M2               0.0        1.0        0.4             0.0        9653.55        3.1       3.0       0                 0                 
atlas_2211_08028     SR-Gtt-2100-1              0.0        0.6        0.4             0.0        9653.55        3.1       2.9       0                 0                 
atlas_2211_08028     SR-Gtt-2300-1200           1.0        0.9        0.5             0.0        9653.55        3.6       3.4       0                 0                 
atlas_conf_2015_082  SRZ                        21.0       10.3       2.3             0.0        222.24         20.0      10.2      0                 0                 
atlas_conf_2016_013  0J_6j_2b                   9466.0     9000.0     2200.0          9334.08    1441.10496079  3717.0    3549.0    1.87534782467     1.9641216862      
atlas_conf_2016_013  0J_6j_3b                   2279.0     1850.0     530.0           888.96     444.504258304  1155.0    965.0     0.138504776089    0.16577514651     
atlas_conf_2016_013  0J_6j_m4b                  345.0      233.0      97.0            0.0        222.24         238.0     194.0     0                 0                 
atlas_conf_2016_013  1J_6j_3b-HM                215.0      184.0      56.0            0.0        222.24         115.0     101.0     0                 0                 
atlas_conf_2016_013  1J_6j_3b_LM                123.0      114.0      33.0            0.0        222.24         65.0      58.0      0                 0                 
atlas_conf_2016_013  1J_6j_m4b-HM               26.0       30.9       2.6             0.0        222.24         9.9       13.2      0                 0                 
atlas_conf_2016_013  1J_6j_m4b_LM               50.0       40.3       3.4             0.0        222.24         23.8      15.3      0                 0                 
atlas_conf_2016_013  m2J_6j_2b                  164.0      189.0      48.0            0.0        222.24         60.0      70.0      0                 0                 
atlas_conf_2016_013  m2J_6j_3b                  55.0       49.7       4.2             0.0        222.24         21.6      17.5      0                 0                 
atlas_conf_2016_013  m2J_6j_m4b                 13.0       11.3       2.5             0.0        222.24         10.9      9.3       0                 0                 
atlas_conf_2016_050  SR1                        37.0       24.0       3.0             0.0        916.74         26.0      12.9      0                 0                 
atlas_conf_2016_050  bC2x_diag                  37.0       22.0       3.0             0.0        916.74         27.5      12.4      0                 0                 
atlas_conf_2016_050  bC2x_med                   14.0       13.0       2.0             0.0        916.74         9.9       9.0       0                 0                 
atlas_conf_2016_050  bCbv                       7.0        7.4        1.8             0.0        916.74         7.2       7.3       0                 0                 
atlas_conf_2016_050  tN_high                    5.0        3.8        0.8             0.0        916.74         7.2       5.5       0                 0                 
atlas_conf_2016_054  GG2J                       47.0       46.0       7.0             0.0        1027.86        20.0      19.0      0                 0                 
atlas_conf_2016_054  GG4J_high_x                2.0        3.4        0.9             0.0        1027.86        4.1       5.2       0                 0                 
atlas_conf_2016_054  GG4J_low_x                 4.0        6.0        1.6             0.0        1027.86        5.0       7.0       0                 0                 
atlas_conf_2016_054  GG4J_low_x_b_veto          2.0        3.3        1.2             0.0        1027.86        4.1       5.2       0                 0                 
atlas_conf_2016_054  GG6J_bulk                  32.0       24.0       5.0             0.0        1027.86        22.0      16.0      0                 0                 
atlas_conf_2016_054  GG6J_high_mass             3.0        3.8        1.2             0.0        1027.86        5.0       5.6       0                 0                 
atlas_conf_2016_054  SS4J                       6.0        5.4        1.7             0.0        1027.86        7.7       6.8       0                 0                 
atlas_conf_2016_054  SS4J_lox_x                 8.0        11.1       2.7             0.0        1027.86        6.7       8.8       0                 0                 
atlas_conf_2016_054  SS5J                       8.0        13.2       2.5             0.0        1027.86        5.9       8.9       0                 0                 
atlas_conf_2016_054  SS5J_high_x                7.0        4.6        1.4             0.0        1027.86        8.8       6.7       0                 0                 
atlas_conf_2016_066  SRH                        1.0        1.49       0.45            0.0        923.685        3.76      3.83      0                 0                 
atlas_conf_2016_066  SRL                        3.0        0.78       0.18            0.0        923.685        6.34      3.17      0                 0                 
atlas_conf_2016_076  SR_high                    8.0        17.3       7.5             0.0        923.685        8.0       10.5      0                 0                 
atlas_conf_2016_076  SR_low                     21.0       35.0       14.0            0.0        923.685        15.7      19.2      0                 0                 
atlas_conf_2016_076  SR_t_df                    3.0        3.7        1.5             0.0        923.685        5.1       5.7       0                 0                 
atlas_conf_2016_076  SR_t_sf                    5.0        4.7        2.0             0.0        923.685        6.3       6.1       0                 0                 
atlas_conf_2016_076  SR_w_df                    6.0        5.3        2.2             0.0        923.685        7.4       6.8       0                 0                 
atlas_conf_2016_076  SR_w_sf                    13.0       12.0       4.0             0.0        923.685        11.1      10.3      0                 0                 
atlas_conf_2016_096  2LADF                      55.0       57.6       8.5             923.685    923.697603205  20.0      21.8      0                 0                 
atlas_conf_2016_096  2LASF                      56.0       70.0       12.0            0.0        923.685        17.7      24.6      0                 0                 
atlas_conf_2016_096  2LBDF                      8.0        8.5        3.6             923.685    923.697603205  8.6       9.0       0                 0                 
atlas_conf_2016_096  2LBSF                      19.0       20.7       5.0             0.0        923.685        11.9      13.0      0                 0                 
atlas_conf_2016_096  2LCDF                      2.0        3.1        2.3             0.0        923.685        4.7       5.4       0                 0                 
atlas_conf_2016_096  2LCSF                      9.0        10.2       3.3             0.0        923.685        8.3       9.1       0                 0                 
atlas_conf_2016_096  3LH                        0.0        0.98       0.5             0.0        923.685        3.01      3.09      0                 0                 
atlas_conf_2016_096  3LI                        2.0        4.41       1.14            0.0        923.685        3.93      5.67      0                 0                 
atlas_conf_2017_060  EM1                        111203.0   111100.0   2300.0          0.0        2507.14        4464.0    4471.0    0                 0                 
atlas_conf_2017_060  EM10                       245.0      226.0      16.0            0.0        2507.14        58.0      44.0      0                 0                 
atlas_conf_2017_060  EM2                        67475.0    67100.0    1400.0          0.0        2507.14        3032.0    2741.0    0                 0                 
atlas_conf_2017_060  EM3                        35285.0    33820.0    940.0           2507.14    2507.17420863  2984.0    1854.0    0                 0                 
atlas_conf_2017_060  EM4                        27843.0    27640.0    610.0           0.0        2507.14        1355.0    1235.0    0                 0                 
atlas_conf_2017_060  EM5                        8583.0     8360.0     190.0           0.0        2507.14        582.0     410.0     0                 0                 
atlas_conf_2017_060  EM6                        2975.0     2825.0     78.0            0.0        2507.14        302.0     184.0     0                 0                 
atlas_conf_2017_060  EM7                        1142.0     1094.0     33.0            0.0        2507.14        128.0     92.0      0                 0                 
atlas_conf_2017_060  EM8                        512.0      463.0      19.0            0.0        2507.14        97.0      57.0      0                 0                 
atlas_conf_2017_060  EM9                        223.0      213.0      9.0             0.0        2507.14        43.0      35.0      0                 0                 
atlas_conf_2017_060  IM1                        255486.0   245900.0   5800.0          0.0        2507.14        18674.0   11426.0   0                 0                 
atlas_conf_2017_060  IM10                       245.0      238.0      23.0            0.0        2507.14        58.0      53.0      0                 0                 
atlas_conf_2017_060  IM2                        144283.0   138000.0   3400.0          2507.14    2507.17420863  11687.0   7097.0    0                 0                 
atlas_conf_2017_060  IM3                        76808.0    73000.0    1900.0          2507.14    2507.17420863  6874.0    3767.0    0                 0                 
atlas_conf_2017_060  IM4                        41523.0    39900.0    1000.0          0.0        2507.14        3268.0    2001.0    0                 0                 
atlas_conf_2017_060  IM5                        13680.0    12720.0    340.0           0.0        2507.14        1520.0    722.0     0                 0                 
atlas_conf_2017_060  IM6                        5097.0     4680.0     160.0           0.0        2507.14        692.0     350.0     0                 0                 
atlas_conf_2017_060  IM7                        2122.0     2017.0     90.0            0.0        2507.14        274.0     193.0     0                 0                 
atlas_conf_2017_060  IM8                        980.0      908.0      55.0            0.0        2507.14        180.0     122.0     0                 0                 
atlas_conf_2017_060  IM9                        468.0      464.0      34.0            0.0        2507.14        78.0      77.0      0                 0                 
atlas_conf_2019_020  SR-ISR                     30.0       23.0       2.2             0.0        9653.55        18.0      12.0      0                 0                 
atlas_conf_2019_020  SR-low                     51.0       46.0       5.0             0.0        9653.55        21.0      18.0      0                 0                 
atlas_conf_2020_048  EM00                       1791624.0  1770000.0  26000.0         38614.2    19308.1537201  66448.0   50843.0   0.104575425883    0.136672263617    
atlas_conf_2020_048  EM01                       752328.0   747800.0   10000.0         9653.55    9653.6817177   22755.0   19640.0   0                 0                 
atlas_conf_2020_048  EM02                       313912.0   312000.0   4000.0          0.0        9653.55        9027.0    7666.0    0                 0                 
atlas_conf_2020_048  EM03                       141036.0   139200.0   1600.0          0.0        9653.55        4667.0    3172.0    0                 0                 
atlas_conf_2020_048  EM04                       102888.0   100900.0   1200.0          0.0        9653.55        3986.0    2400.0    0                 0                 
atlas_conf_2020_048  EM05                       29458.0    29000.0    400.0           0.0        9653.55        1199.0    833.0     0                 0                 
atlas_conf_2020_048  EM06                       10203.0    9930.0     170.0           0.0        9653.55        594.0     381.0     0                 0                 
atlas_conf_2020_048  EM07                       3986.0     3840.0     80.0            0.0        9653.55        310.0     197.0     0                 0                 
atlas_conf_2020_048  EM08                       1663.0     1630.0     40.0            0.0        9653.55        135.0     109.0     0                 0                 
atlas_conf_2020_048  EM09                       738.0      747.0      19.0            0.0        9653.55        59.0      65.0      0                 0                 
atlas_conf_2020_048  EM10                       413.0      356.0      10.0            0.0        9653.55        94.0      44.0      0                 0                 
atlas_conf_2020_048  EM11                       187.0      181.0      6.0             0.0        9653.55        35.0      30.0      0                 0                 
atlas_conf_2020_048  EM12                       207.0      216.0      9.0             0.0        9653.55        29.0      35.0      0                 0                 
atlas_conf_2020_048  IM00                       3148643.0  3100000.0  40000.0         48267.75   21587.4666327  114552.0  77205.0   0.112301004979    0.166625279741    
atlas_conf_2020_048  IM01                       1357019.0  1340000.0  16000.0         9653.55    9653.6817177   44539.0   30878.0   0                 0                 
atlas_conf_2020_048  IM02                       604691.0   596000.0   7000.0          0.0        9653.55        20140.0   13460.0   0                 0                 
atlas_conf_2020_048  IM03                       290779.0   285000.0   4000.0          0.0        9653.55        12247.0   7808.0    0                 0                 
atlas_conf_2020_048  IM04                       149743.0   146100.0   2400.0          0.0        9653.55        7557.0    4673.0    0                 0                 
atlas_conf_2020_048  IM05                       46855.0    45200.0    900.0           0.0        9653.55        3128.0    1833.0    0                 0                 
atlas_conf_2020_048  IM06                       17397.0    16600.0    500.0           0.0        9653.55        1614.0    1015.0    0                 0                 
atlas_conf_2020_048  IM07                       7194.0     6990.0     230.0           0.0        9653.55        627.0     468.0     0                 0                 
atlas_conf_2020_048  IM08                       3208.0     3140.0     120.0           0.0        9653.55        305.0     256.0     0                 0                 
atlas_conf_2020_048  IM09                       1545.0     1540.0     70.0            0.0        9653.55        157.0     151.0     0                 0                 
atlas_conf_2020_048  IM10                       807.0      710.0      50.0            0.0        9653.55        188.0     113.0     0                 0                 
atlas_conf_2020_048  IM11                       394.0      390.0      40.0            0.0        9653.55        84.0      82.0      0                 0                 
atlas_conf_2020_048  IM12                       207.0      221.0      18.0            0.0        9653.55        35.0      44.0      0                 0                 
cms_pas_sus_15_011   SRA_b0_a.lowMET            28.0       28.2       5.10881590978   0.0        152.79         14.5      15.1      0                 0                 
cms_pas_sus_15_011   SRA_b0_b.mediumMET         6.0        8.7        2.63153947339   0.0        152.79         6.3       7.8       0                 0                 
cms_pas_sus_15_011   SRA_b0_c.highMET           5.0        3.3        1.90394327647   0.0        152.79         8.0       6.6       0                 0                 
cms_pas_sus_15_011   SRA_b0_d.vhighMET          6.0        1.9        1.10679718106   0.0        152.79         9.8       6.3       0                 0                 
cms_pas_sus_15_011   SRA_b1_a.lowMET            21.0       14.2       3.88908729653   0.0        152.79         17.7      12.9      0                 0                 
cms_pas_sus_15_011   SRA_b1_b.mediumMET         6.0        5.8        2.82577423019   0.0        152.79         7.9       7.7       0                 0                 
cms_pas_sus_15_011   SRA_b1_c.highMET           1.0        5.0        2.72855272993   0.0        152.79         3.5       5.4       0                 0                 
cms_pas_sus_15_011   SRA_b1_d.vhighMET          3.0        1.6        1.81245689604   0.0        152.79         6.7       6.0       0                 0                 
cms_pas_sus_15_011   SRB_b0_a.lowMET            20.0       23.1       4.34165866922   0.0        152.79         10.7      12.7      0                 0                 
cms_pas_sus_15_011   SRB_b0_b.mediumMET         10.0       8.2        2.82577423019   0.0        152.79         10.1      8.9       0                 0                 
cms_pas_sus_15_011   SRB_b0_c.highMET           2.0        0.8        0.860232526704  0.0        152.79         5.3       4.6       0                 0                 
cms_pas_sus_15_011   SRB_b0_d.vhighMET          0.0        1.5        1.81245689604   0.0        152.79         3.0       3.3       0                 0                 
cms_pas_sus_15_011   SRB_b1_a.lowMET            43.0       44.6       7.17112264572   0.0        152.79         17.9      18.6      0                 0                 
cms_pas_sus_15_011   SRB_b1_b.mediumMET         22.0       16.7       4.53982378513   0.0        152.79         17.2      13.7      0                 0                 
cms_pas_sus_15_011   SRB_b1_c.highMET           3.0        0.6        0.874642784227  0.0        152.79         7.1       6.0       0                 0                 
cms_pas_sus_15_011   SRB_b1_d.vhighMET          3.0        1.4        1.81245689604   0.0        152.79         6.9       6.0       0                 0                 
cms_pas_sus_15_011   SRC_ATLAS                  12.0       12.0       3.45253530033   0.0        152.79         10.0      10.0      0                 0                 
cms_pas_sus_15_011   SRD_cen_a.vlowMll_b0       132.0      126.7      12.3            0.0        152.79         36.7      33.7      0                 0                 
cms_pas_sus_15_011   SRD_cen_a.vlowMll_b1       305.0      344.2      23.9            458.37     264.650875371  35.2      54.4      0.691550124775    0.447473610148    
cms_pas_sus_15_011   SRD_cen_a.vlowMll_b_all    437.0      470.9      29.9            458.37     264.650875371  49.6      69.0      0.490777507905    0.352790788291    
cms_pas_sus_15_011   SRD_cen_b.lowMll_b0        33.0       38.2       6.2             0.0        152.79         13.2      16.2      0                 0                 
cms_pas_sus_15_011   SRD_cen_b.lowMll_b1        96.0       93.9       10.4            152.79     152.792084741  29.5      28.0      0                 0                 
cms_pas_sus_15_011   SRD_cen_b.lowMll_b_all     129.0      132.2      12.6            152.79     152.792084741  30.9      34.0      0                 0                 
cms_pas_sus_15_011   SRD_cen_c.mediumMll_b0     106.0      93.1       10.5            0.0        152.79         39.0      29.3      0                 0                 
cms_pas_sus_15_011   SRD_cen_c.mediumMll_b1     165.0      154.8      13.4            0.0        152.79         43.3      36.3      0                 0                 
cms_pas_sus_15_011   SRD_cen_c.mediumMll_b_all  271.0      247.9      17.8            0.0        152.79         65.3      48.2      0                 0                 
cms_pas_sus_15_011   SRD_cen_d.highMll_b0       42.0       48.1       7.0             0.0        152.79         14.9      18.2      0                 0                 
cms_pas_sus_15_011   SRD_cen_d.highMll_b1       121.0      116.6      11.8            0.0        152.79         34.3      31.4      0                 0                 
cms_pas_sus_15_011   SRD_cen_d.highMll_b_all    163.0      164.7      14.5            0.0        152.79         35.8      36.6      0                 0                 
cms_pas_sus_15_011   SRD_cen_e.vhighMll_b0      141.0      109.9      11.4            0.0        152.79         58.0      32.7      0                 0                 
cms_pas_sus_15_011   SRD_cen_e.vhighMll_b1      366.0      357.9      24.6            152.79     152.792084741  65.7      59.9      0                 0                 
cms_pas_sus_15_011   SRD_cen_e.vhighMll_b_all   507.0      467.8      29.9            152.79     152.792084741  103.6     73.3      0                 0                 
cms_pas_sus_15_011   SRE_for_a.vlowMll_b0       45.0       34.7       6.0             0.0        152.79         26.4      18.8      0                 0                 
cms_pas_sus_15_011   SRE_for_a.vlowMll_b1       90.0       72.9       9.4             0.0        152.79         40.8      26.8      0                 0                 
cms_pas_sus_15_011   SRE_for_a.vlowMll_b_all    135.0      107.6      11.9            0.0        152.79         54.6      32.9      0                 0                 
cms_pas_sus_15_011   SRE_for_b.lowMll_b0        14.0       15.0       3.7             0.0        152.79         10.3      10.5      0                 0                 
cms_pas_sus_15_011   SRE_for_b.lowMll_b1        36.0       31.7       5.7             0.0        152.79         20.0      17.1      0                 0                 
cms_pas_sus_15_011   SRE_for_b.lowMll_b_all     50.0       46.6       7.1             0.0        152.79         22.3      20.1      0                 0                 
cms_pas_sus_15_011   SRE_for_c.mediumMll_b0     40.0       44.4       5.9             0.0        152.79         14.4      17.3      0                 0                 
cms_pas_sus_15_011   SRE_for_c.mediumMll_b1     52.0       54.5       7.5             152.79     152.792084741  18.8      20.3      0                 0                 
cms_pas_sus_15_011   SRE_for_c.mediumMll_b_all  92.0       98.9       10.1            152.79     152.792084741  23.1      27.3      0                 0                 
cms_pas_sus_15_011   SRE_for_d.highMll_b0       19.0       22.3       4.7             0.0        152.79         10.8      12.6      0                 0                 
cms_pas_sus_15_011   SRE_for_d.highMll_b1       35.0       54.3       7.8             0.0        152.79         11.1      18.5      0                 0                 
cms_pas_sus_15_011   SRE_for_d.highMll_b_all    54.0       76.7       9.6             0.0        152.79         12.8      22.9      0                 0                 
cms_pas_sus_15_011   SRE_for_e.vhighMll_b0      92.0       84.9       10.3            0.0        152.79         33.1      27.8      0                 0                 
cms_pas_sus_15_011   SRE_for_e.vhighMll_b1      206.0      214.5      19.4            0.0        152.79         41.4      45.5      0                 0                 
cms_pas_sus_15_011   SRE_for_e.vhighMll_b_all   298.0      299.4      25.0            0.0        152.79         56.0      57.2      0                 0                 
cms_sus_16_025       SR1_weakino_1low_mll_1     0.001      3.6        1.8             0.0        895.905        2.9       4.7       0                 0                 
cms_sus_16_025       SR1_weakino_1low_mll_2     2.0        8.5        3.1             0.0        895.905        3.7       6.8       0                 0                 
cms_sus_16_025       SR1_weakino_1low_mll_3     6.0        8.2        3.0             0.0        895.905        6.7       8.0       0                 0                 
cms_sus_16_025       SR1_weakino_1low_mll_4     5.0        4.7        2.3             0.0        895.905        7.2       6.8       0                 0                 
cms_sus_16_025       SR1_weakino_2high_mll_1    1.0        2.4        2.1             0.0        895.905        3.6       4.7       0                 0                 
cms_sus_16_025       SR1_weakino_2high_mll_2    2.0        4.1        2.0             0.0        895.905        4.2       5.7       0                 0                 
cms_sus_16_025       SR1_weakino_2high_mll_3    2.0        2.2        1.8             0.0        895.905        5.1       5.0       0                 0                 
cms_sus_16_025       SR1_weakino_2high_mll_4    1.0        2.6        1.6             0.0        895.905        3.5       4.6       0                 0                 
cms_sus_16_025       SR2_stop_1low_pt_1         4.0        7.9        3.7             0.0        895.905        5.4       7.6       0                 0                 
cms_sus_16_025       SR2_stop_1low_pt_2         17.0       18.8       5.3             0.0        895.905        11.4      12.8      0                 0                 
cms_sus_16_025       SR2_stop_1low_pt_3         25.0       24.7       5.1             0.0        895.905        14.4      14.4      0                 0                 
cms_sus_16_025       SR2_stop_2high_pt_1        9.0        15.6       7.1             0.0        895.905        8.2       10.7      0                 0                 
cms_sus_16_025       SR2_stop_2high_pt_2        23.0       18.3       6.6             895.905    895.917224161  19.0      16.3      0                 0                 
cms_sus_16_025       SR2_stop_2high_pt_3        32.0       33.3       8.1             0.0        895.905        17.3      18.1      0                 0                 
cms_sus_16_039       SR_A01                     186.0      185.0      22.0            0.0        2493.26        49.1      47.5      0                 0                 
cms_sus_16_039       SR_A02                     34.0       35.0       6.0             2493.26    2493.29401924  16.4      17.1      0                 0                 
cms_sus_16_039       SR_A03                     11.0       9.3        2.2             0.0        2493.26        10.1      8.8       0                 0                 
cms_sus_16_039       SR_A04                     1.0        3.3        1.0             0.0        2493.26        3.4       5.1       0                 0                 
cms_sus_16_039       SR_A05                     5.0        4.0        1.0             0.0        2493.26        6.9       5.9       0                 0                 
cms_sus_16_039       SR_A06                     60.0       50.0       8.0             2493.26    2493.29401924  29.7      22.9      0                 0                 
cms_sus_16_039       SR_A07                     19.0       15.0       4.0             0.0        2493.26        15.1      12.5      0                 0                 
cms_sus_16_039       SR_A08                     1.0        1.9        0.6             0.0        2493.26        3.7       4.2       0                 0                 
cms_sus_16_039       SR_A09                     3.0        0.8        0.4             0.0        2493.26        6.3       4.1       0                 0                 
cms_sus_16_039       SR_A10                     16.0       13.0       2.8             0.0        2493.26        12.9      10.4      0                 0                 
cms_sus_16_039       SR_A11                     17.0       11.9       3.2             0.0        2493.26        15.0      11.2      0                 0                 
cms_sus_16_039       SR_A12                     4.0        3.1        1.2             0.0        2493.26        6.7       5.8       0                 0                 
cms_sus_16_039       SR_A13                     3.0        2.1        0.8             0.0        2493.26        5.6       5.0       0                 0                 
cms_sus_16_039       SR_A14                     1.0        0.9        0.4             0.0        2493.26        3.6       3.3       0                 0                 
cms_sus_16_039       SR_A15                     2278.0     2180.0     260.0           0.0        2493.26        548.8     488.9     0                 0                 
cms_sus_16_039       SR_A16                     429.0      440.0      70.0            0.0        2493.26        115.5     121.0     0                 0                 
cms_sus_16_039       SR_A17                     123.0      129.0      28.0            0.0        2493.26        45.9      48.7      0                 0                 
cms_sus_16_039       SR_A18                     37.0       48.0       10.0            0.0        2493.26        14.5      20.2      0                 0                 
cms_sus_16_039       SR_A19                     38.0       42.0       9.0             0.0        2493.26        17.1      20.0      0                 0                 
cms_sus_16_039       SR_A20                     5.0        8.5        2.1             0.0        2493.26        5.5       7.4       0                 0                 
